"","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8"
"ENSMUSG00000019505",47621.2221231718,44169.9455428482,44691.5887195366,49225.0964314027,43107.6379797057,39953.0267073924,35402.5971327069,36521.6532719665
"ENSMUSG00000019518",731.257892019583,795.873714800582,840.487356856986,654.448493612287,449.759466387434,530.971221271109,554.45270613899,519.511088640902
"ENSMUSG00000019528",730.500192785121,861.256274555617,872.306811702604,905.086145715798,1508.30713543367,1703.38766063668,1443.06532557459,1463.24587272991
"ENSMUSG00000019539",105.06121875539,176.754603085732,120.849543821052,98.059834055957,92.4650750443094,87.5964140217024,132.47963837733,87.712906245376
"ENSMUSG00000019558",5909.23915078541,5111.81933982883,5803.10800790663,4948.26031336852,7168.17631991369,7664.82332986146,7332.74073337984,7849.9474182571
"ENSMUSG00000019564",403.56318167777,430.989536717663,422.651577948675,375.390207693628,226.487380799725,190.691861633066,241.417402770994,189.367197798904
"ENSMUSG00000019577",700.011253419332,574.296085975441,566.953320346825,490.833335278042,1259.81096919835,2006.2537123842,1291.99137962046,1680.41598205877
"ENSMUSG00000019578",2247.98003938261,2131.50244781638,2051.91436461164,2119.64519045868,1841.42043054996,1956.03065826523,1785.7180748677,1915.75865594908
"ENSMUSG00000019579",918.207996655245,934.086880673935,974.746550904552,966.81453420857,968.870515560725,1057.48761233195,819.296202561377,938.98130522324
"ENSMUSG00000019590",806.574447309786,846.332088054414,798.7643241143,1060.09546237531,1316.68454560542,1197.82744844492,1244.96540945311,1237.03412388021
"ENSMUSG00000019647",1586.0305084829,1737.754531121,1777.94586053617,1595.98301476682,2391.17681405292,2582.20645461145,2714.32958503358,2336.16032814915
"ENSMUSG00000019659",899.774951305159,890.96647297844,798.768562906014,850.223957458781,694.402598535629,744.544775008791,613.998810215987,747.418982905001
"ENSMUSG00000019689",523.997693247971,453.014554914072,511.117185799569,566.331408036022,366.883835446598,395.5336436035,306.605915586073,381.495433975837
"ENSMUSG00000019699",4377.20540666005,6419.5319926053,6544.9060985415,5228.78177090204,4418.11592026351,4206.01670070165,5216.88581849265,4098.21600105987
"ENSMUSG00000019710",1235.9995407292,1723.8764891942,1692.39277797611,1759.83262528771,1544.36120201274,1455.06974332418,1339.55954540102,1484.5989908004
"ENSMUSG00000019715",2721.30296709609,2737.29516665901,2956.84118934689,2739.01242217161,1791.66272768995,1657.03868870399,1902.03346333686,1990.63284869827
"ENSMUSG00000019718",85.6330137087723,89.0583194998926,82.3083409969308,91.6086049823039,154.127903696988,146.724611269976,132.84144291254,126.897253394763
"ENSMUSG00000019726",3998.56076277072,5312.84608631702,5289.52811386122,4060.0560892972,2849.62159587714,1945.60155269922,2855.29940871074,2026.35015461972
"ENSMUSG00000019731",2639.31528201165,2838.83805969252,2745.17958881244,2451.01771446383,2687.82461805901,2611.81006004157,2650.21486293888,2497.82698301935
"ENSMUSG00000019732",86.0329630524525,51.9437674987929,39.6996702493674,63.5000137784664,150.868782572223,119.764529199025,151.964514115407,121.067679554213
"ENSMUSG00000019734",153.677654426542,118.189647172107,144.450352684654,185.787362457753,281.692315345213,326.492260028836,395.115688402681,427.927767450278
"ENSMUSG00000019737",436.252211842869,377.842377423219,429.069106694559,463.311156415097,158.026814930605,191.253918384452,236.413108367611,196.481554441994
"ENSMUSG00000019738",431.589830770829,394.0456414806,389.26073651443,394.428703978742,274.028595498716,290.303504691184,207.774890032005,280.604969781814
"ENSMUSG00000019756",288.851068493958,268.440727959145,252.503304435272,237.975184549165,212.278525337691,222.276655814366,185.497047301708,256.036922272384
"ENSMUSG00000019761",214.277874478545,172.872304749234,158.974062177455,219.146710938315,105.410566372906,122.114285110433,101.914228453085,124.681876936599
"ENSMUSG00000019763",841.244774531178,1341.56095794815,1527.7852366948,1215.97776109491,1142.35755905329,1120.70309477913,1164.65265780329,1075.12172180154
"ENSMUSG00000019767",41.707525701571,37.8173549480679,41.3044414950415,27.7079628478514,82.4134824204832,67.9862651614145,34.4336274730966,109.490615052546
"ENSMUSG00000019768",32.9196628370731,33.9336806084068,40.7564013102024,72.3125074574868,414.683112437401,356.875417370079,325.407219156032,369.83146478457
"ENSMUSG00000019772",83.0095692659389,49.2109633172244,44.699455422106,119.902403552761,132.167284416529,113.70347048578,93.2456504912285,87.3530799012816
"ENSMUSG00000019773",128.463818154954,93.621213302521,115.101793284946,111.821623188689,71.4068506242425,71.3252972642424,68.2342738478209,87.7087295713573
"ENSMUSG00000019774",317.706580467084,277.577663068373,308.966329956743,288.625017178438,362.270666619272,366.265006898584,294.660536119764,362.427856753904
"ENSMUSG00000019775",2716.45263046568,2569.93874089922,2469.07765435671,3314.97996636357,6693.71134644032,5951.67481016954,7101.88414139179,5684.73507238297
"ENSMUSG00000019777",3401.04307899871,3798.69349852922,3696.09118962679,3588.86368101618,2959.28429190969,3074.22738241439,2953.60778453133,2912.79810441977
"ENSMUSG00000019779",36.1286636124824,33.7597706570247,31.2532242645417,32.6953451225313,20.2367752499864,15.1384259898725,23.4320499573646,18.404005107514
"ENSMUSG00000019782",1600.08340084693,1646.3047924283,1590.97855530339,1558.34401315093,1345.30155388401,1379.28969666841,1340.25334620642,1261.73432350787
"ENSMUSG00000019785",448.324889092543,296.975997992924,342.816759903772,483.991968513466,1001.72227423008,988.860537780621,1034.96851691758,899.230686744323
"ENSMUSG00000019789",204.690722898203,230.470193116597,249.930409649612,202.969844764324,636.861330566532,623.117285697887,402.849498602907,609.658786411082
"ENSMUSG00000019790",4003.11014985554,4497.91467787133,4472.2492390049,4155.83625200377,3528.29614723944,3096.83457500677,4323.79502258426,3281.5054957327
"ENSMUSG00000019791",245.451562180583,423.819778098003,379.987605150605,330.708568078029,526.079078718297,476.687295770706,511.231773536365,517.496119263769
"ENSMUSG00000019792",448.079933225568,514.827937905909,441.19265241441,498.458335102954,350.085240312887,317.278903359714,330.772080877954,313.892258032968
"ENSMUSG00000019794",500.312152974031,688.499609549173,725.595172332715,701.684792935503,503.492993718879,504.868740850177,501.882659414544,574.897624684582
"ENSMUSG00000019795",5646.85234150791,5392.13633176462,5729.66774903663,6217.96621870436,6868.98728016789,6701.92921007079,6930.77400694049,6122.88242161609
"ENSMUSG00000019796",5814.44160248388,5204.16249942173,5320.88322002662,5530.94194979661,4388.41976306104,4068.11830450043,4687.82104743777,4036.84660394581
"ENSMUSG00000019797",518.442814578915,545.733178240799,651.407890847338,591.897081892034,736.249913435779,682.742524497856,736.398776525376,664.184156031193
"ENSMUSG00000019802",4174.37172429463,4110.31128241728,3701.02955272601,3889.88487658369,4482.38406813817,4199.84504020442,4525.07414642658,4276.90298157166
"ENSMUSG00000019804",3554.25582428246,3892.13288419876,3952.85297500033,3890.30227648795,4699.6922247062,4877.91055562317,4108.24797532231,4425.22875318802
"ENSMUSG00000019806",2427.79090910246,2591.38223467001,2634.60391929261,2592.25189760826,2195.80714568497,2318.61190802633,1941.34806529098,2107.11193788113
"ENSMUSG00000019808",95.969124003261,117.31997279604,107.319282725105,91.9697289378434,98.7798239800483,86.0632890028667,94.6334594270144,103.093659242149
"ENSMUSG00000019809",1145.39072095478,1070.8094353907,1074.51110805553,1046.75059344201,973.095412195974,960.518731596963,950.164345021069,959.507757983826
"ENSMUSG00000019810",1979.45798449886,1889.71164891167,1907.29592762869,2078.32094287268,2224.26633884879,2342.86622870517,2324.01595451864,2315.27388972245
"ENSMUSG00000019813",142.844727001255,229.184691373519,180.090351556987,200.835651805909,230.05102618016,201.936832916991,188.723919848715,234.550209413593
"ENSMUSG00000019814",745.735804298061,608.215517087551,739.342394559624,674.424441388286,608.03736284567,821.091328263792,669.21735419726,665.563630477772
"ENSMUSG00000019817",859.135330615834,1002.84554545112,949.163062302153,943.200161483152,1861.20108362674,2160.29347004323,2016.06945233053,2442.17989326889
"ENSMUSG00000019818",4616.46862862071,4786.4881553893,4708.3679311452,4904.14960292518,5935.88894685406,5706.57384446706,5645.08798332873,5673.00830848116
"ENSMUSG00000019820",3093.95181779587,3170.38816095264,3088.01024177726,3282.98067551841,4805.59029284818,4677.85402511008,5525.83990258593,5121.16026139086
"ENSMUSG00000019822",634.611052271863,458.282044751533,491.584498955515,490.566073693199,600.479234771023,633.88896735361,530.450342641736,560.934951356763
"ENSMUSG00000019823",271.164641466214,195.443181198915,228.172235048784,264.468698200856,403.540266142925,352.318837121476,405.832553386419,454.794164779377
"ENSMUSG00000019826",663.00742595507,737.667395983371,709.538300584725,665.740440212396,515.772334213316,505.806897142063,523.624761804983,522.067642027659
"ENSMUSG00000019828",8769.40358754373,10077.3175224377,9611.72634578718,8269.62440294877,1346.20518733346,1166.26592497106,1743.03078499968,1257.56358424092
"ENSMUSG00000019831",3354.39182075424,3193.70892362513,2891.27977651897,2585.08919252169,2010.66751467269,2120.88186320157,2034.06491367166,2164.28253781197
"ENSMUSG00000019832",92.1241996500144,58.508462777984,57.2621357420807,56.3386644042528,88.0019713567331,83.3329350977031,76.4886109049519,92.8093684425093
"ENSMUSG00000019837",965.982803825723,985.516900726839,751.683679062614,757.147082584248,1033.06896239303,1335.30720616682,1121.03719363672,1525.14687223879
"ENSMUSG00000019838",267.893810615289,241.077864648901,269.682438516154,280.522465868029,100.539107286902,101.666064152514,101.095755883347,103.21795624474
"ENSMUSG00000019841",4603.01288717489,4654.18087641221,4477.75190415756,4487.01223857773,2200.59639562086,2585.52362319382,2375.10066808069,2673.09700950669
"ENSMUSG00000019842",177.626211866816,90.3704848016484,138.248933418911,107.251025598528,130.104736743488,119.447919353124,144.976758770922,95.6173518060592
"ENSMUSG00000019843",4782.75839862163,5645.62456197408,6060.69566626362,4631.05087800816,6676.56027619327,6631.38967382736,5575.41419666834,6187.92686252862
"ENSMUSG00000019845",230.447257201184,271.071132691231,243.231527444672,289.891219478049,210.229064687864,161.833726678279,243.825224431099,199.894090771927
"ENSMUSG00000019846",198.534420258108,257.296281985394,224.091037250399,217.538228011924,241.403510679891,180.796453717409,314.364532442986,172.049993864887
"ENSMUSG00000019848",5.52605214621669,9.7064776311227,9.99753055846809,12.4489877291743,90.1460075188719,67.7202963976892,99.6507262534084,63.5589605562585
"ENSMUSG00000019849",1261.85927197084,1381.23919406311,1320.76316307342,1199.15110665017,1153.69707152261,1142.61883833937,1246.15735770214,1089.83687318806
"ENSMUSG00000019850",177.52482860858,194.228902115535,173.543818268431,140.091232051446,144.163225739396,115.748786590106,123.121249637602,120.317344326526
"ENSMUSG00000019851",573.98410405507,419.926548071643,390.564850885769,386.731060259802,116.221525974916,98.290811451882,189.810293447508,103.393949663632
"ENSMUSG00000019852",7428.18660431012,10084.6494251431,9716.1456270515,9145.54895196533,5290.32492612109,4834.28361046041,6287.61464079596,5448.88833191257
"ENSMUSG00000019853",226.782175326803,177.898636397585,178.689745872473,267.335112236754,515.191794313983,554.361383951845,599.101496019373,408.306608992963
"ENSMUSG00000019854",2594.40887514393,2211.97701395442,2369.61497872995,2252.15577881394,1905.40664177542,2078.89365009475,2181.08537160453,1922.06298209915
"ENSMUSG00000019856",1770.76435573463,1727.60447969078,2010.13971196996,1743.70981806441,1691.22057070834,1830.94166375413,1497.13023509689,1771.10300060095
"ENSMUSG00000019857",562.274352108762,693.182060307462,621.276881710928,633.651484938387,424.67943197848,424.377133120267,361.007319752213,421.891605968948
"ENSMUSG00000019861",3527.62012437343,3712.77460123042,3442.84280333495,3174.10884877054,2578.32876026299,2479.92443944428,2586.48860916663,2490.26707373705
"ENSMUSG00000019863",652.449616037308,666.34445324671,737.761665188713,801.222686051024,584.785081420878,581.277885243204,622.493861809253,636.998189320028
"ENSMUSG00000019864",507.060027636788,512.20592201837,487.604886930056,460.145671502811,603.355780000991,644.607172681574,649.550591045148,628.443172237159
"ENSMUSG00000019865",49.1716291140368,55.3174669290555,41.8682026499438,83.4965076502927,117.037102479787,147.039364559399,77.9226503485488,87.247894047421
"ENSMUSG00000019866",54.418070525703,61.1942432614557,52.3848105487348,66.0243402147671,31.5364585675368,25.0159057551152,57.3982309034213,25.7301093029564
"ENSMUSG00000019867",18.9286758718949,8.65092213173944,11.4475467160616,22.6445280345724,10.7296914558689,11.3446009242561,7.68149263444237,8.85029974488482
"ENSMUSG00000019868",1213.46660248726,1306.50983608237,1371.12685798026,1288.72316239616,1979.3441950772,2100.27394233476,1568.28048992651,1874.25878320377
"ENSMUSG00000019872",1098.61346949104,1621.895734327,1492.36180534842,1418.50001463388,1249.52370047199,1191.35296710896,1104.91838144981,1081.66287967098
"ENSMUSG00000019873",3355.5345219143,5053.39112923014,5286.9859895434,3443.61399801197,5412.13595779773,5940.28643886098,5062.54989037096,5596.20753458018
"ENSMUSG00000019874",186.398933425781,600.181730702176,903.48193975648,724.368653238125,876.465327744973,1362.3610676708,817.228005134992,919.9857969984
"ENSMUSG00000019876",2100.50893484985,2224.00833252971,2067.8618755746,1687.04588133327,404.229464582319,279.487712476423,413.860467215994,420.985294513688
"ENSMUSG00000019877",42908.5221682528,42863.0254441447,43066.1489321004,43484.7063157996,35943.6248401843,33068.1229522266,33597.9800850878,30549.5831587503
"ENSMUSG00000019878",1549.97903003384,1960.9991525073,1711.43025990989,1702.28699233035,1040.9891692381,1028.25375848216,1135.27291048823,1049.7621346898
"ENSMUSG00000019880",413.51095335204,462.748442035812,390.752369792824,362.577999730391,220.583382463109,199.960663732691,201.001611024459,189.655303903478
"ENSMUSG00000019883",761.841568748778,1375.91934470065,1412.32601324004,1415.30497531436,2100.55860513349,1986.39841801415,2136.51282051328,1790.24757294065
"ENSMUSG00000019888",228.147846582916,234.308968612287,164.540401863384,429.482137128511,851.600190039816,826.065312225922,808.915742622312,790.53306152865
"ENSMUSG00000019889",1268.00561759957,1849.70359570802,1673.38430439583,1648.09890550821,2063.08830730839,1710.50700511492,1687.51446509504,1726.38511562535
"ENSMUSG00000019890",73.6506324473757,40.0231905772388,59.5211916992812,118.511037137634,787.281006262866,933.438035992802,858.086970483852,1102.69068609693
"ENSMUSG00000019891",452.065148853172,361.469964922221,389.797588157305,427.148800073797,406.018830787675,357.738230995288,457.656404749243,351.618966671408
"ENSMUSG00000019892",61.123563870624,62.3538356828377,59.4127467272279,58.1550424766678,53.8793190434663,63.2187140300639,91.14103444928,110.937005924531
"ENSMUSG00000019894",4044.26505898114,4033.67446412583,4004.16015951453,3675.80040756731,2473.65447089356,2065.86720735829,2727.33050943521,2063.57113163637
"ENSMUSG00000019897",1501.28979668222,1537.37317876901,1503.95775307158,1359.76696210248,1100.87858975827,1132.4477844821,1066.79886910312,1211.22232314147
"ENSMUSG00000019899",1097.2527086404,1045.20621665399,1025.182595032,935.624056007485,482.353678165395,551.18352606638,540.105024447354,409.431208508165
"ENSMUSG00000019906",3068.18486457267,5364.87733399114,5112.70015127834,3440.96446737688,447.129659222394,441.085799236236,553.377284648004,427.893547611267
"ENSMUSG00000019907",3145.88795834932,4441.79693166493,4186.57690038688,4001.99940264616,3539.65113461267,3750.34188537154,4213.14163385716,3503.91120482619
"ENSMUSG00000019913",1.72111939786282,0,1.1501501254613,1.08073170512412,11.5474287960657,11.3773536568253,11.9982265572804,12.1640100954034
"ENSMUSG00000019916",1105.73422345612,1770.98261328924,1727.01695247763,1840.815310211,2453.84660534503,2090.33608776441,1622.6238361604,1807.63654194271
"ENSMUSG00000019917",283.594580709581,273.047419610147,305.877067257607,347.311272346151,514.009378765904,595.652984167944,531.020916665051,649.103748554798
"ENSMUSG00000019920",1719.25641504112,1881.82435914515,2042.28017512773,1881.98580734227,2325.20802563273,2344.13140822423,2426.82564663725,2245.83377803847
"ENSMUSG00000019923",26572.0563600679,17477.4788615787,17424.9382989242,24773.4475614,34100.1991009832,31458.9382700674,29825.3910233897,28262.1690809429
"ENSMUSG00000019927",2060.30466371033,2257.11291563386,2171.97649270047,1945.84165468335,2742.09810279377,2772.22452352524,2804.55620619028,2806.13637069803
"ENSMUSG00000019929",1144.79290406577,1428.22776754126,1314.62473064061,1330.72817780529,267.267881812309,405.605114492138,624.976519218863,391.27488866754
"ENSMUSG00000019933",142.313969305127,65.7933699278729,62.2443894507858,111.127966752277,4.40527546248677,2.76652399674634,1.5346787170109,1.75348646456238
"ENSMUSG00000019935",47.7397692036744,4.30811843960588,6.85352588590559,53.8220698681698,63.0027475981148,65.2536150003256,87.9048085513342,75.4171071906233
"ENSMUSG00000019942",15.7936112975418,21.2056793058893,9.49739031622043,16.2597677829231,38.4323817008157,43.1238948216479,22.1980918427739,40.5192661684612
"ENSMUSG00000019943",10671.4707907841,14905.1960253542,14762.2475115232,11561.4071067556,6290.12234640879,6213.62066919447,7767.42180889091,5519.01549201193
"ENSMUSG00000019944",203.687690840925,121.218408598848,181.190420766978,133.780672286676,191.113982072462,151.600543505972,179.526090548598,194.383273423291
"ENSMUSG00000019945",40.8895724408962,58.8922723569559,45.2905164193692,46.0452533564055,38.8827810473031,52.5491626710533,28.9313676186064,51.3699650206948
"ENSMUSG00000019947",1869.92373332961,2438.85000381086,2517.73150884457,2044.47928272582,5886.24173321739,6768.25153062135,5110.43895657329,5467.76771405582
"ENSMUSG00000019948",752.6038002899,886.264631954697,880.758651033778,1068.18327821094,707.42861503096,708.216800037482,689.477235456944,693.151811438605
"ENSMUSG00000019951",4853.94149384069,5369.62590226567,5140.35322868406,4744.48827689447,3094.10617209787,2211.00315136541,3015.57024807512,2818.33650325993
"ENSMUSG00000019952",317.979886184851,335.703763964423,346.842785475143,308.399616326161,338.025290255843,387.623420438725,338.30473722324,425.989976862457
"ENSMUSG00000019960",674.348956236479,911.427332953947,921.19638805062,962.763707927965,900.352958341649,724.49754749294,740.231036339978,516.007398687761
"ENSMUSG00000019961",3598.67591503616,3692.82539716976,3570.28774731572,3630.34429879804,2099.41708317733,2073.24349514488,2089.31309523798,2108.55464632214
"ENSMUSG00000019966",7234.53920976763,9961.41081018551,9999.35788647812,7581.61042892301,1462.81439469942,1234.97112956065,1571.53575557843,1199.88529685758
"ENSMUSG00000019969",2123.97470472887,2474.01726920409,2372.3806702608,2345.3613191865,3439.84670684752,3287.13146816486,2938.93110851668,3241.80027786941
"ENSMUSG00000019970",8165.55618878769,4147.64208268558,5713.44943447353,5388.47502916847,16638.1825523191,21133.2132877286,17063.9815258006,11071.6725506739
"ENSMUSG00000019971",1268.40612775726,1277.07282492926,1274.18670700199,1336.09894983455,1272.37265537315,1239.18565896506,1305.48875516436,1369.53578922457
"ENSMUSG00000019975",731.732478553689,584.479772969831,593.514575950544,625.080414100585,726.306530050613,765.237038472023,636.765733727024,782.57741902231
"ENSMUSG00000019977",1936.14362101097,2697.2941706217,2610.74736984386,2734.39222846028,2287.52594534236,2163.22992180676,2278.62601577488,2376.78510033245
"ENSMUSG00000019978",1466.80365541369,1864.67933054445,2052.06877809756,1789.77119532725,7109.87793692283,7673.97297602002,6447.06811930352,7945.04626863499
"ENSMUSG00000019979",411.563854526479,430.450282542286,477.763300145117,453.310501990663,506.485338454274,427.461931407732,516.489833369127,564.967094884672
"ENSMUSG00000019982",30.7630459094838,35.0072705088457,39.0279076037398,40.5146656843611,134.177384006218,52.2276219783561,41.0941015934549,154.537288826424
"ENSMUSG00000019984",1857.11458435642,2002.10038118514,1909.54356862869,1997.31752452364,1167.70693002875,1297.2097109759,1323.99495176042,1308.95003722664
"ENSMUSG00000019986",6767.14860207562,5150.1557708395,5749.10512513614,7689.66017176006,10007.8961493121,11637.7497378152,9813.65402011172,11254.4988047842
"ENSMUSG00000019987",49.1671898657487,25.4563950016207,33.7118339392117,16.9740603312672,2.6772043407826,4.08962541695146,5.06564084654948,5.53338634299417
"ENSMUSG00000019988",306.398689728275,353.017499866601,350.027062627965,330.309890061503,334.910867184556,297.002301623063,305.491126188988,288.755808475004
"ENSMUSG00000019989",14.1095760204139,23.6014925237355,25.6813505124152,40.470297578504,131.497830603272,180.894231241493,175.618359416136,251.941339784027
"ENSMUSG00000019990",770.317155553414,888.844979404336,799.084719702519,592.952206432127,675.095921809233,567.720360092648,782.457924264799,649.492211159248
"ENSMUSG00000019992",9.12048061896864,15.4002962816133,14.1369141215435,14.6745757053703,26.5771085680554,21.7187019924972,24.2948314826978,19.1389524723715
"ENSMUSG00000019996",3827.43085421537,4208.98806752104,4266.99014842388,3719.53542230402,12116.4773274227,11238.8217155352,11932.1227130733,13552.9479148118
"ENSMUSG00000019997",1172.14180265012,602.379851581655,649.026934930511,455.915254940966,307.665756331043,223.057853839877,664.42281651216,204.132517511235
"ENSMUSG00000019998",4301.68201881186,4648.94214905424,4679.66689841158,5043.47066152119,5081.26851587169,5210.58618449172,5128.2301362104,5694.91625256181
"ENSMUSG00000020000",134.345540853802,248.784767458476,232.906366457342,220.9816187256,34.7574432397231,37.3050567046991,115.233088831564,20.027460595402
"ENSMUSG00000020003",1204.54469752666,1236.37009311126,1244.01478360562,1363.33222675049,1536.34354985058,1436.84812406088,1368.39155381756,1372.49224023497
"ENSMUSG00000020007",6.27062605813244,10.7538710728675,13.7179226902466,11.3744179255826,64.5241313009004,68.2611822431682,48.884697139886,65.0461563372206
"ENSMUSG00000020009",732.251179701677,620.32090221873,581.000826043263,605.591829505392,878.938615541601,914.526015431827,708.861743136635,826.954254257363
"ENSMUSG00000020014",169.076499464066,258.733733903384,196.703506977229,192.687567386301,273.389768561945,349.31003747228,240.27382394829,373.454901488759
"ENSMUSG00000020015",4144.94137494349,5170.9631822178,5295.30863936251,5118.16925785187,3337.63661514274,3371.59994677988,2886.20631954974,3414.80852925645
"ENSMUSG00000020018",711.454598853894,707.670837148323,637.548208046492,726.927189929459,521.085641075389,524.101145540344,460.515986957581,597.099266261886
"ENSMUSG00000020019",1325.75658720599,1269.79471692677,1081.77056209153,965.339532974961,261.7169949652,224.642203367186,252.79150264915,252.082124372203
"ENSMUSG00000020021",788.804776799267,1176.82537389315,1306.64351038797,963.620299180835,956.772797434594,1021.4038639203,866.830729441337,893.542987694839
"ENSMUSG00000020022",2499.82600115669,2430.98373211889,2533.95871764942,2588.42881982783,2701.48682380256,2669.98560524579,2279.95142588465,2419.40168313836
"ENSMUSG00000020023",2110.12771770313,2706.72448528719,2666.4389759545,2309.56273426491,7644.88921588738,8338.72657225217,7308.84460362471,8995.03921378194
"ENSMUSG00000020024",1179.44708402853,1391.40844608098,1379.7679984254,1359.94720689105,1779.612059749,1549.69789191364,1891.91919911243,1501.68053301973
"ENSMUSG00000020027",877.481989986831,547.087069807097,664.759735483794,368.9696427205,251.295995328876,233.802345764255,431.097512269505,260.944969164427
"ENSMUSG00000020029",8678.47080241591,7676.83672155717,7778.14184216532,7622.09208656605,12669.1030773457,11517.1106601041,11640.2178045037,10779.6436589914
"ENSMUSG00000020032",3102.79413183177,4244.37477470287,4037.61391027451,3477.25611702141,1879.28038438418,1696.63653829839,1832.23447273785,1801.2576334969
"ENSMUSG00000020034",2325.59420457694,2357.8452240039,2014.45029950308,1576.84300433213,1190.79387055632,1350.7353813951,1111.96274427057,1317.8642458997
"ENSMUSG00000020037",995.585850386975,988.486212690363,795.228380044653,1019.6549851647,1508.91099487463,1588.12218398634,1113.67005589831,1717.1439085201
"ENSMUSG00000020038",2569.15842430054,3357.8219887895,2999.45274925296,3048.4803085963,1028.58779343063,1032.1379096464,873.540394339189,1051.8228049295
"ENSMUSG00000020042",1481.95492867757,1313.31569051101,1294.18212560183,1474.29629753287,2311.29189502482,2167.94170882927,2252.6822081074,2436.55281572373
"ENSMUSG00000020044",8579.80118599758,7499.73334260171,6485.54447330936,5017.49282111961,6841.78175258469,7380.38873662475,8078.1137094947,7049.82717796492
"ENSMUSG00000020048",12836.7799395462,19422.9469559974,18511.3540175281,17889.3688776545,19652.4714999952,17036.6879450896,15882.78464236,15359.7677388916
"ENSMUSG00000020052",147.193201648523,72.6270024784377,79.0862430558695,80.2487785590291,116.512879697984,118.782996544435,95.7810464968711,148.350928719925
"ENSMUSG00000020053",365.067961009099,425.743254156792,429.648747369609,380.623858103562,327.496001569527,321.862709940828,494.263498860476,239.34896633128
"ENSMUSG00000020056",392.902103428549,351.546926504877,357.806651881053,427.407985180711,435.585437847147,399.232450634865,410.910434524315,400.11457689057
"ENSMUSG00000020057",21.2277168188741,22.6290453018897,25.2806990114131,37.4509020121013,49.2769706701077,38.8519180637588,36.8725984672124,28.4676045179606
"ENSMUSG00000020059",23.2175667642634,17.3611075837442,30.6852294119071,11.1559116559757,12.4372313642457,12.1475821726735,19.5793533973035,10.2202558005847
"ENSMUSG00000020061",2835.2225131985,2896.051398947,3049.54158440427,2517.3868510358,427.222069869849,280.302819302359,256.934147488495,394.075946082583
"ENSMUSG00000020062",10.3948960163348,5.40707149891391,4.57967945061583,11.8744747769932,9.70920460246223,7.25928160531802,18.7932414003037,8.83683158630017
"ENSMUSG00000020063",1512.20728060062,1812.87340373598,1761.05231565123,1675.17193022133,840.922576844884,821.387593377874,866.6568255007,794.954357075998
"ENSMUSG00000020064",1171.19013607243,1155.12403478582,1176.10609978827,1284.32638515016,1109.62088549422,1395.74511519595,1243.26087250784,1256.73606217663
"ENSMUSG00000020067",23.899409520595,7.62383822651733,7.83155760215429,27.0274483015441,74.8885430299542,82.2208950073871,92.4914023177936,54.194381006894
"ENSMUSG00000020069",2495.03403455824,2226.00731178193,2262.83191490709,2358.36033418051,1905.92171414312,2104.75936815699,2061.83461581157,2359.26377529348
"ENSMUSG00000020070",4448.98264730617,5716.4026414214,5766.91339798984,5481.33148039322,2812.50823389323,2860.55761750632,3759.61604698925,2965.02606656433
"ENSMUSG00000020072",50.7369207508059,27.842505370454,41.0972586093832,14.7779534397475,69.8991676619585,30.937353182421,51.8902742589479,43.3447909751825
"ENSMUSG00000020074",4377.02393021991,4987.57048804361,4890.62504470433,4627.42684320132,2747.00926159053,2569.22081183883,2987.96240820651,2528.3136888312
"ENSMUSG00000020075",1458.34952563307,1691.41721022237,1634.67040587293,1776.67584382692,1259.67088622282,1220.68884397493,1369.41174510146,1302.84761232485
"ENSMUSG00000020076",3775.05722129267,3539.02492460977,3759.95212103003,3640.78333883051,2683.77481411724,2331.87542904943,2673.34992643589,2496.73705919299
"ENSMUSG00000020077",342.676895939557,246.516786938523,281.093575608132,286.582582909336,266.945644766197,236.344876111281,264.108525324924,191.874204029305
"ENSMUSG00000020078",2839.80278631843,2600.37178095352,2437.29290537125,2520.11447246772,2495.27603309971,2384.79360948079,2233.51113898989,2289.29547301162
"ENSMUSG00000020079",953.089780127077,906.411219850863,902.327973541149,888.636384002262,814.181222822311,807.553777370116,837.146326166843,776.028662407923
"ENSMUSG00000020080",186.018224946128,48.5627097355145,61.0287952497591,45.6228779739069,19.0845421470207,5.58119493548544,3.92623200263256,7.74007674358418
"ENSMUSG00000020081",0.871852560678452,1.06627662713893,1.13112526329676,0,14.3123855827956,14.5280535624406,11.9376292833233,13.4574107998202
"ENSMUSG00000020083",1116.48335657884,955.92419576709,1045.23776764739,1101.0658449889,340.043345892062,398.458346562936,314.717076584167,411.839781826233
"ENSMUSG00000020085",267.97571129819,219.158557172849,238.589090664251,336.953007216629,386.104165640938,433.842496633552,482.267873852986,471.020177795393
"ENSMUSG00000020086",1006.94715018352,997.394070903526,995.748054855124,831.666026475717,518.267701642415,555.644157423845,484.732221656062,577.771670901115
"ENSMUSG00000020087",441.689708755323,543.765725725679,521.143697477319,490.599153015337,524.577256041654,537.568860544717,510.056757441404,607.560532457486
"ENSMUSG00000020088",4526.14127949441,4543.45107644714,4558.54578658165,4992.77874357922,4186.40346378245,4496.17990861661,3866.18541091903,4011.25532285566
"ENSMUSG00000020089",2049.87209241152,1982.79319849639,2011.43067472008,2282.45193318028,2315.90343892599,2154.35883186086,2187.81497480203,2045.56370961309
"ENSMUSG00000020090",16.6527150244241,6.39543711151871,6.77684502085985,16.0229724478778,39.1180219474824,34.4048538733796,35.879756074999,31.3725117574715
